Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3270.63,81,2,+1.987,+1.987
3275.525,81,2,+2.009,+2.009
3279.674,81,2,+1.985,+1.985
3284.141,81,2,+1.933,+1.933
3288.268,81,2,+1.850,+1.850
3290.497,81,2,+1.880,+1.880
3294.893,81,2,+1.996,+1.996
3297.945,81,2,+2.051,+2.051
3301.005,81,2,+2.084,+2.084
3301.723,81,2,+2.090,+2.090
3304.723,81,2,+2.101,+2.101
3306.876,81,2,+2.116,+2.116
3311.243,81,2,+2.160,+2.160
3315.047,81,2,+2.223,+2.223
3319.049,81,2,+2.205,+2.205
3322.566,81,2,+2.191,+2.191
3324.658,81,2,+2.146,+2.146
3328.193,81,2,+2.195,+2.195
3333.142,81,2,+2.268,+2.268
3336.285,81,2,+2.273,+2.273
3339.598,81,2,+2.266,+2.266
3342.285,81,2,+2.244,+2.244
3345.52,81,2,+2.162,+2.162
3349.379,81,2,+2.189,+2.189
3355.035,81,2,+2.264,+2.264
3358.857,81,2,+2.363,+2.363
3363.74,81,2,+2.359,+2.359
3368.029,81,2,+2.369,+2.369
3372.211,81,2,+2.343,+2.343
3376.658,81,2,+2.290,+2.290
3380.775,81,2,+2.209,+2.209
